frame_index,t_sec,state.left_joint1,state.left_joint2,state.left_joint3,state.left_joint4,state.left_joint5,state.left_joint6,state.left_joint7,state.right_joint1,state.right_joint2,state.right_joint3,state.right_joint4,state.right_joint5,state.right_joint6,state.right_joint7,action.left_joint1,action.left_joint2,action.left_joint3,action.left_joint4,action.left_joint5,action.left_joint6,action.left_joint7,action.right_joint1,action.right_joint2,action.right_joint3,action.right_joint4,action.right_joint5,action.right_joint6,action.right_joint7
463,15.433333179,-0.4726700782775879,1.6575915813446045,-1.3471498489379883,-0.4910483956336975,0.4766319692134857,0.49982738494873047,0.0,0.41146138310432434,1.2000011205673218,-1.6111832857131958,-0.3672870993614197,0.9595296382904053,0.0408930629491806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
464,15.466666512,-0.4329114556312561,1.5764687061309814,-1.3498725891113281,-0.45961499214172363,0.49099603295326233,0.48579493165016174,0.0,0.41146138310432434,1.177975058555603,-1.615563988685608,-0.363517165184021,0.951570987701416,0.038065630942583084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
465,15.499999845,-0.4329114556312561,1.5764687061309814,-1.3498725891113281,-0.45961499214172363,0.49099603295326233,0.48579493165016174,0.0,0.41146138310432434,1.177975058555603,-1.615563988685608,-0.363517165184021,0.951570987701416,0.038065630942583084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
466,15.533333178,-0.3865031599998474,1.4997090101242065,-1.3523683547973633,-0.4239928424358368,0.5005953311920166,0.47247809171676636,0.0,0.41065850853919983,1.15774667263031,-1.622615098953247,-0.3498687148094177,0.9492671489715576,0.030264008790254593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
467,15.566666511,-0.3430968225002289,1.4125996828079224,-1.3539915084838867,-0.39416515827178955,0.5140692591667175,0.4561592638492584,0.0,0.41065850853919983,1.1324918270111084,-1.6269959211349487,-0.3312984108924866,0.9476788640022278,0.021554816514253616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
468,15.599999844,-0.3430968225002289,1.4125996828079224,-1.3539915084838867,-0.39416515827178955,0.5140692591667175,0.4561592638492584,0.0,0.41065850853919983,1.1324918270111084,-1.6269959211349487,-0.3312984108924866,0.9476788640022278,0.021554816514253616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
469,15.633333177,-0.2997603118419647,1.3355084657669067,-1.3546372652053833,-0.3646865487098694,0.5235463976860046,0.4453556537628174,0.0,0.4090179204940796,1.1100119352340698,-1.6337852478027344,-0.30602604150772095,0.9515185952186584,0.012461651116609573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
470,15.66666651,-0.2575582265853882,1.2607210874557495,-1.3563302755355835,-0.3434109687805176,0.5351528525352478,0.4380601942539215,0.0,0.4090179204940796,1.0828372240066528,-1.6355829238891602,-0.26743680238723755,0.9589188098907471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
471,15.699999843,-0.2575582265853882,1.2607210874557495,-1.3563302755355835,-0.3434109687805176,0.5351528525352478,0.4380601942539215,0.0,0.4090179204940796,1.0828372240066528,-1.6355829238891602,-0.26743680238723755,0.9589188098907471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
472,15.733333176,-0.2180090695619583,1.1873475313186646,-1.3563302755355835,-0.3267081677913666,0.5453106760978699,0.42956042289733887,0.0,0.4090179204940796,1.0591880083084106,-1.6355829238891602,-0.2301216572523117,0.9716597199440002,-0.018622662872076035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
473,15.766666509,-0.17605136334896088,1.116382360458374,-1.3563302755355835,-0.3185575008392334,0.559412956237793,0.42008328437805176,0.0,0.4090179204940796,1.036027431488037,-1.6355829238891602,-0.19017107784748077,0.9900554418563843,-0.03495894372463226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
474,15.799999842,-0.17605136334896088,1.116382360458374,-1.3563302755355835,-0.3185575008392334,0.559412956237793,0.42008328437805176,0.0,0.4090179204940796,1.036027431488037,-1.6355829238891602,-0.19017107784748077,0.9900554418563843,-0.03495894372463226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
475,15.833333175,-0.1448448747396469,1.048768401145935,-1.3563302755355835,-0.3139149248600006,0.5670749545097351,0.41140902042388916,0.0,0.40833723545074463,1.0142282247543335,-1.6355829238891602,-0.15334463119506836,1.0103886127471924,-0.046443212777376175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
476,15.866666508,-0.11772245913743973,0.9836152195930481,-1.3563302755355835,-0.2988876402378082,0.5837079286575317,0.3994884192943573,0.0,0.40833723545074463,0.9921847581863403,-1.6355829238891602,-0.11426670849323273,1.0331476926803589,-0.05838126316666603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
477,15.899999841,-0.11772245913743973,0.9836152195930481,-1.3563302755355835,-0.2988876402378082,0.5837079286575317,0.3994884192943573,0.0,0.40833723545074463,0.9921847581863403,-1.6355829238891602,-0.11426670849323273,1.0331476926803589,-0.05838126316666603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
478,15.933333174,-0.09747663885354996,0.9153379201889038,-1.3563302755355835,-0.2837905287742615,0.600236177444458,0.38091811537742615,0.0,0.40833723545074463,0.9715549945831299,-1.6335234642028809,-0.08600982278585434,1.0583502054214478,-0.06784094870090485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
479,15.966666507,-0.08518952131271362,0.8613898158073425,-1.3563302755355835,-0.26398104429244995,0.6214070320129395,0.3588396906852722,0.0,0.40833723545074463,0.9517629742622375,-1.626245379447937,-0.06354743987321854,1.0826975107192993,-0.07335618883371353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
480,15.99999984,-0.08518952131271362,0.8613898158073425,-1.3563302755355835,-0.26398104429244995,0.6214070320129395,0.3588396906852722,0.0,0.40833723545074463,0.9517629742622375,-1.626245379447937,-0.06354743987321854,1.0826975107192993,-0.07335618883371353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
481,16.033333173,-0.0771959125995636,0.8134804964065552,-1.352961778640747,-0.23949408531188965,0.6455624103546143,0.32934361696243286,0.0,0.40833723545074463,0.9378352165222168,-1.6141502857208252,-0.04584980010986328,1.1048283576965332,-0.07709119468927383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
482,16.066666506,-0.0725882425904274,0.7735299468040466,-1.3510245084762573,-0.21476276218891144,0.6724404692649841,0.3048042953014374,0.0,0.40833723545074463,0.9305048584938049,-1.5999432802200317,-0.029880037531256676,1.1249693632125854,-0.0823969915509224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
483,16.099999839,-0.0725882425904274,0.7735299468040466,-1.3510245084762573,-0.21476276218891144,0.6724404692649841,0.3048042953014374,0.0,0.40833723545074463,0.9305048584938049,-1.5999432802200317,-0.029880037531256676,1.1249693632125854,-0.0823969915509224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
484,16.133333172,-0.07253588736057281,0.7396705150604248,-1.3382835388183594,-0.18572048842906952,0.6980968117713928,0.27721065282821655,0.0,0.40657445788383484,0.9266651272773743,-1.581931471824646,-0.01595230959355831,1.138897180557251,-0.0823969915509224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
485,16.166666505,-0.07253588736057281,0.724154531955719,-1.3261185884475708,-0.1552819460630417,0.7249923348426819,0.2561270594596863,0.0,0.40657445788383484,0.9287595152854919,-1.559678554534912,0.0,1.149334192276001,-0.0823969915509224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
486,16.199999838,-0.07253588736057281,0.724154531955719,-1.3261185884475708,-0.1552819460630417,0.7249923348426819,0.2561270594596863,0.0,0.40657445788383484,0.9287595152854919,-1.559678554534912,0.0,1.149334192276001,-0.0823969915509224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
487,16.233333171,-0.07253588736057281,0.7201054096221924,-1.3083860874176025,-0.12597785890102386,0.7411715388298035,0.23684118688106537,0.0,0.40657445788383484,0.9312902092933655,-1.5322943925857544,0.0,1.1430684328079224,-0.07759733498096466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003800000064074993,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
488,16.266666504,-0.07253588736057281,0.7256206274032593,-1.2861156463623047,-0.09724974632263184,0.7488335371017456,0.22298327088356018,0.0,0.40657445788383484,0.9408372044563293,-1.5010006427764893,0.0,1.1409566402435303,-0.06880088150501251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004000000189989805,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
489,16.299999837,-0.07253588736057281,0.7256206274032593,-1.2861156463623047,-0.09724974632263184,0.7488335371017456,0.22298327088356018,0.0,0.40657445788383484,0.9408372044563293,-1.5010006427764893,0.0,1.1409566402435303,-0.06880088150501251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004000000189989805,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
490,16.33333317,-0.07677703350782394,0.7473674416542053,-1.2599183320999146,-0.07560766488313675,0.7452381253242493,0.21357594430446625,0.0,0.4041658937931061,0.9564753174781799,-1.4654656648635864,-0.013648474588990211,1.119576334953308,-0.059288833290338516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038999998942017555,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
491,16.366666503,-0.07855726778507233,0.778172492980957,-1.2237550020217896,-0.05825909227132797,0.7278372049331665,0.2085668444633484,0.0,0.4041658937931061,0.9728290438652039,-1.419389009475708,-0.03141592815518379,1.0966776609420776,-0.041608650237321854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038999998942017555,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
492,16.399999836,-0.07855726778507233,0.778172492980957,-1.2237550020217896,-0.05825909227132797,0.7278372049331665,0.2085668444633484,0.0,0.4041658937931061,0.9728290438652039,-1.419389009475708,-0.03141592815518379,1.0966776609420776,-0.041608650237321854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038999998942017555,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
493,16.433333169,-0.07906341552734375,0.8115257620811462,-1.1870508193969727,-0.054593898355960846,0.7038389444351196,0.2085668444633484,0.0,0.4041658937931061,0.9943838715553284,-1.3724745512008667,-0.05288347601890564,1.0626437664031982,-0.020647244527935982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004100000020116568,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
494,16.466666502,-0.0806342139840126,0.8502545952796936,-1.1464544534683228,-0.057508599013090134,0.6732956767082214,0.21390755474567413,0.0,0.4034503102302551,1.0227628946304321,-1.320987343788147,-0.08211774379014969,1.0238624811172485,0.008028514683246613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004100000020116568,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
495,16.499999835,-0.0806342139840126,0.8502545952796936,-1.1464544534683228,-0.057508599013090134,0.6732956767082214,0.21390755474567413,0.0,0.4034503102302551,1.0227628946304321,-1.320987343788147,-0.08211774379014969,1.0238624811172485,0.008028514683246613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004100000020116568,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
496,16.533333168,-0.0806342139840126,0.8930326104164124,-1.1060326099395752,-0.06229080259799957,0.6380051374435425,0.21708405017852783,0.0,0.3992091715335846,1.0577917098999023,-1.2679991722106934,-0.12016592174768448,0.9810495972633362,0.04049163684248924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004100000020116568,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
497,16.566666501,-0.08314748853445053,0.9412909746170044,-1.0665532350540161,-0.0673871636390686,0.5960299372673035,0.22394320368766785,0.0,0.3919485807418823,1.099644660949707,-1.2173322439193726,-0.1627694070339203,0.929143488407135,0.07860963046550751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
498,16.599999834,-0.08314748853445053,0.9412909746170044,-1.0665532350540161,-0.0673871636390686,0.5960299372673035,0.22394320368766785,0.0,0.3919485807418823,1.099644660949707,-1.2173322439193726,-0.1627694070339203,0.929143488407135,0.07860963046550751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
499,16.633333167,-0.08314748853445053,1.0022727251052856,-1.0326415300369263,-0.06953391432762146,0.5455724596977234,0.22893483936786652,0.0,0.3799058198928833,1.1489152908325195,-1.1679044961929321,-0.2058964967727661,0.8786336779594421,0.1183682307600975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
500,16.6666665,-0.08614945411682129,1.0749133825302124,-1.0077531337738037,-0.08356636762619019,0.49521970748901367,0.23366467654705048,0.0,0.3617543876171112,1.208518385887146,-1.1230844259262085,-0.2548704445362091,0.816133439540863,0.1629962921142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
501,16.699999833,-0.08614945411682129,1.0749133825302124,-1.0077531337738037,-0.08356636762619019,0.49521970748901367,0.23366467654705048,0.0,0.3617543876171112,1.208518385887146,-1.1230844259262085,-0.2548704445362091,0.816133439540863,0.1629962921142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
502,16.733333166,-0.08566076308488846,1.1407995223999023,-0.995570719242096,-0.09442231059074402,0.44519859552383423,0.24062854051589966,0.0,0.3444581925868988,1.2718738317489624,-1.0939549207687378,-0.2900038957595825,0.766269326210022,0.19476129114627838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
503,16.766666499,-0.08566076308488846,1.2045564651489258,-0.9939824342727661,-0.1059938445687294,0.3903079926967621,0.24342107772827148,0.0,0.3444581925868988,1.2718738317489624,-1.0939549207687378,-0.2900038957595825,0.766269326210022,0.19476129114627838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
504,16.799999832,-0.08566076308488846,1.2045564651489258,-0.9939824342727661,-0.1059938445687294,0.3903079926967621,0.24342107772827148,0.0,0.3243519961833954,1.328195571899414,-1.0780375003814697,-0.3146130442619324,0.7192676663398743,0.217136412858963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
505,16.833333165,-0.08566076308488846,1.2696746587753296,-1.007700800895691,-0.11424925178289413,0.34377750754356384,0.24342107772827148,0.0,0.30949923396110535,1.385145664215088,-1.0754544734954834,-0.32674309611320496,0.6783745884895325,0.22701497375965118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
506,16.866666498,-0.08566076308488846,1.3349674940109253,-1.027998924255371,-0.11929325759410858,0.2942974269390106,0.24342107772827148,0.0,0.30949923396110535,1.385145664215088,-1.0754544734954834,-0.32674309611320496,0.6783745884895325,0.22701497375965118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
507,16.899999831,-0.08566076308488846,1.3349674940109253,-1.027998924255371,-0.11929325759410858,0.2942974269390106,0.24342107772827148,0.0,0.29794514179229736,1.4437189102172852,-1.08199942111969,-0.3283487856388092,0.6389824748039246,0.22701497375965118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
508,16.933333164,-0.08388052135705948,1.3976596593856812,-1.0483494997024536,-0.12079423666000366,0.2523746192455292,0.24120450019836426,0.0,0.2911209166049957,1.5017685890197754,-1.1031527519226074,-0.32274627685546875,0.609626054763794,0.2238035649061203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
509,16.966666497,-0.08388052135705948,1.4605962038040161,-1.0685080289840698,-0.12079423666000366,0.21306979656219482,0.23450243473052979,0.0,0.28590238094329834,1.5577412843704224,-1.1350574493408203,-0.3208787739276886,0.5855405330657959,0.22190116345882416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
510,16.99999983,-0.08388052135705948,1.4605962038040161,-1.0685080289840698,-0.12079423666000366,0.21306979656219482,0.23450243473052979,0.0,0.28590238094329834,1.5577412843704224,-1.1350574493408203,-0.3208787739276886,0.5855405330657959,0.22190116345882416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
511,17.033333163,-0.08388052135705948,1.5308806896209717,-1.0896613597869873,-0.12133529037237167,0.1880941390991211,0.22704988718032837,0.0,0.2819055914878845,1.612178087234497,-1.1765613555908203,-0.3208787739276886,0.5682617425918579,0.22190116345882416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000569969416
512,17.066666496,-0.0815243273973465,1.5957545042037964,-1.1145497560501099,-0.11939797550439835,0.1664694994688034,0.21060888469219208,0.0,0.27930504083633423,1.6710829734802246,-1.211991548538208,-0.3294309079647064,0.5560095310211182,0.22687534987926483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009499999694526196,0.0,0.0,0.0,0.0,0.0,0.0,0.0019000000320374966
513,17.099999829,-0.0815243273973465,1.5957545042037964,-1.1145497560501099,-0.11939797550439835,0.1664694994688034,0.21060888469219208,0.0,0.27930504083633423,1.6710829734802246,-1.211991548538208,-0.3294309079647064,0.5560095310211182,0.22687534987926483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009499999694526196,0.0,0.0,0.0,0.0,0.0,0.0,0.0019000000320374966
514,17.133333162,-0.07936011999845505,1.6466658115386963,-1.1342719793319702,-0.11939797550439835,0.1607448309659958,0.19341738522052765,0.0,0.27958428859710693,1.7186955213546753,-1.2455018758773804,-0.3372325301170349,0.5586100816726685,0.23251275718212128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015699999406933784,0.0,0.0,0.0,0.0,0.0,0.0,0.005400000140070915
515,17.166666495,-0.07440338283777237,1.6846266984939575,-1.1504511833190918,-0.11763519048690796,0.1627519577741623,0.17650514841079712,0.0,0.27958428859710693,1.7186955213546753,-1.2455018758773804,-0.3372325301170349,0.5586100816726685,0.23251275718212128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024900000542402267,0.0,0.0,0.0,0.0,0.0,0.0,0.005400000140070915
516,17.199999828,-0.07440338283777237,1.6846266984939575,-1.1504511833190918,-0.11763519048690796,0.1627519577741623,0.17650514841079712,0.0,0.27577948570251465,1.7584017515182495,-1.2703553438186646,-0.342119425535202,0.5703037977218628,0.24055872857570648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024900000542402267,0.0,0.0,0.0,0.0,0.0,0.0,0.012199999764561653
517,17.233333161,-0.07049384713172913,1.7237744331359863,-1.1661940813064575,-0.12623965740203857,0.17666222155094147,0.15214034914970398,0.0,0.27377235889434814,1.7882294654846191,-1.295680046081543,-0.3421543538570404,0.5813342928886414,0.24518385529518127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03550000116229057,0.0,0.0,0.0,0.0,0.0,0.0,0.022099999710917473
518,17.266666494,-0.0659734457731247,1.7441250085830688,-1.173716425895691,-0.1284736841917038,0.19141025841236115,0.13140584528446198,0.0,0.27377235889434814,1.7882294654846191,-1.295680046081543,-0.3421543538570404,0.5813342928886414,0.24518385529518127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041999999433755875,0.0,0.0,0.0,0.0,0.0,0.0,0.022099999710917473
519,17.299999827,-0.0659734457731247,1.7441250085830688,-1.173716425895691,-0.1284736841917038,0.19141025841236115,0.13140584528446198,0.0,0.2675589621067047,1.8086323738098145,-1.3188230991363525,-0.3442836403846741,0.59803706407547,0.2511528730392456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041999999433755875,0.0,0.0,0.0,0.0,0.0,0.0,0.032099999487400055
520,17.33333316,-0.06373942643404007,1.7526072263717651,-1.1779227256774902,-0.13100440800189972,0.20732766389846802,0.11157889664173126,0.0,0.2653598487377167,1.8139904737472534,-1.3313546180725098,-0.3442836403846741,0.6228556632995605,0.25909411907196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471000000834465,0.0,0.0,0.0,0.0,0.0,0.0,0.04089999943971634
521,17.366666493,-0.06204645335674286,1.7526072263717651,-1.1761250495910645,-0.13542009890079498,0.2402445673942566,0.09262462705373764,0.0,0.2653598487377167,1.8139904737472534,-1.3313546180725098,-0.3442836403846741,0.6228556632995605,0.25909411907196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050700001418590546,0.0,0.0,0.0,0.0,0.0,0.0,0.04089999943971634
522,17.399999826,-0.06204645335674286,1.7526072263717651,-1.1761250495910645,-0.13542009890079498,0.2402445673942566,0.09262462705373764,0.0,0.2653424143791199,1.8112852573394775,-1.3388944864273071,-0.3442836403846741,0.6436774134635925,0.25909411907196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050700001418590546,0.0,0.0,0.0,0.0,0.0,0.0,0.04600000008940697
523,17.433333159,-0.06204645335674286,1.7350318431854248,-1.171534776687622,-0.1420348882675171,0.2722015380859375,0.07808603346347809,0.0,0.2653424143791199,1.791999340057373,-1.3343042135238647,-0.34199726581573486,0.6684960126876831,0.25909411907196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05270000174641609,0.0,0.0,0.0,0.0,0.0,0.0,0.04879999905824661
524,17.466666492,-0.06204645335674286,1.7069494724273682,-1.1628954410552979,-0.15252432227134705,0.3044901490211487,0.06766641139984131,0.0,0.2653424143791199,1.791999340057373,-1.3343042135238647,-0.34199726581573486,0.6684960126876831,0.25909411907196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05310000106692314,0.0,0.0,0.0,0.0,0.0,0.0,0.04879999905824661
525,17.499999825,-0.06204645335674286,1.7069494724273682,-1.1628954410552979,-0.15252432227134705,0.3044901490211487,0.06766641139984131,0.0,0.2672273516654968,1.7581225633621216,-1.3203939199447632,-0.3320314288139343,0.6949028372764587,0.2545737326145172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05310000106692314,0.0,0.0,0.0,0.0,0.0,0.0,0.0494999997317791
526,17.533333158,-0.06391395628452301,1.6784831285476685,-1.1515507698059082,-0.1626995950937271,0.33910003304481506,0.06089453771710396,0.0,0.2715208828449249,1.7217323780059814,-1.3028359413146973,-0.3188891112804413,0.716509997844696,0.24692918360233307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053199999034404755,0.0,0.0,0.0,0.0,0.0,0.0,0.0494999997317791
527,17.566666491,-0.06627015024423599,1.6573646068572998,-1.133800745010376,-0.17575465142726898,0.3796789348125458,0.05768313258886337,0.0,0.2805616855621338,1.6867036819458008,-1.2735493183135986,-0.29829421639442444,0.7375412583351135,0.22883011400699615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053199999034404755,0.0,0.0,0.0,0.0,0.0,0.0,0.048700001090765
528,17.599999824,-0.06627015024423599,1.6573646068572998,-1.133800745010376,-0.17575465142726898,0.3796789348125458,0.05768313258886337,0.0,0.2805616855621338,1.6867036819458008,-1.2735493183135986,-0.29829421639442444,0.7375412583351135,0.22883011400699615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053199999034404755,0.0,0.0,0.0,0.0,0.0,0.0,0.048700001090765
529,17.633333157,-0.06628760695457458,1.6407666206359863,-1.1121063232421875,-0.19141025841236115,0.41580724716186523,0.05604252219200134,0.0,0.29136526584625244,1.65315842628479,-1.2403706312179565,-0.27258551120758057,0.74317866563797,0.21162116527557373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053199999034404755,0.0,0.0,0.0,0.0,0.0,0.0,0.04820000007748604
530,17.66666649,-0.06817255914211273,1.623679757118225,-1.087619423866272,-0.207345113158226,0.44341835379600525,0.05407030135393143,0.0,0.309359610080719,1.6201542615890503,-1.2009785175323486,-0.24026203155517578,0.7381346225738525,0.18875735998153687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053199999034404755,0.0,0.0,0.0,0.0,0.0,0.0,0.04749999940395355
531,17.699999823,-0.06817255914211273,1.623679757118225,-1.087619423866272,-0.207345113158226,0.44341835379600525,0.05407030135393143,0.0,0.309359610080719,1.6201542615890503,-1.2009785175323486,-0.24026203155517578,0.7381346225738525,0.18875735998153687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053199999034404755,0.0,0.0,0.0,0.0,0.0,0.0,0.04749999940395355
532,17.733333156,-0.07002261281013489,1.6114450693130493,-1.0613521337509155,-0.21957987546920776,0.46239006519317627,0.054017938673496246,0.0,0.33187437057495117,1.5892095565795898,-1.1603472232818604,-0.20355774462223053,0.7256904244422913,0.16746434569358826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05299999937415123,0.0,0.0,0.0,0.0,0.0,0.0,0.0471000000834465
